"t","game_dt","active_state"
11.340000002310262,0.10000000002037268,"Ascending"
11.440000002330635,0.10000000002037268,"Ascending"
11.540000002351007,0.10000000002037268,"Ascending"
11.64000000237138,0.10000000002037268,"Ascending"
11.740000002391753,0.10000000002037268,"Ascending"
11.840000002412125,0.10000000002037268,"Ascending"
11.940000002432498,0.10000000002037268,"Ascending"
12.04000000245287,0.10000000002037268,"Ascending"
12.140000002473244,0.10000000002037268,"Ascending"
12.240000002493616,0.10000000002037268,"Ascending"
12.340000002513989,0.10000000002037268,"Ascending"
12.440000002534362,0.10000000002037268,"Ascending"
12.540000002554734,0.10000000002037268,"Ascending"
12.660000002579181,0.12000000002444722,"Ascending"
12.760000002599554,0.10000000002037268,"Ascending"
12.860000002619927,0.10000000002037268,"Ascending"
12.9600000026403,0.10000000002037268,"Ascending"
